Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
CA-2014-117632,13-05-2014,19-05-2014,Charles Sheldon,United States,San Francisco,California,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1.00,2.10
CA-2014-117632,13-05-2014,19-05-2014,Charles Sheldon,United States,San Francisco,California,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5.00,-10.71
CA-2014-117632,13-05-2014,19-05-2014,Charles Sheldon,United States,San Francisco,California,Binders,"DXL Angle-View Binders with Locking Rings, Black",19.17,4.00,6.47
CA-2012-111206,18-07-2012,22-07-2012,Roland Fjeld,United States,San Diego,California,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4.00,176.79
CA-2014-133207,28-11-2014,04-12-2014,Doug O'Connell,United States,Los Angeles,California,Phones,Griffin GC17055 Auxiliary Audio Cable,57.57,4.00,5.76
CA-2012-132948,27-03-2012,03-04-2012,Mark Van Huff,United States,Seattle,Washington,Storage,Rogers Profile Extra Capacity Storage Tub,83.70,5.00,3.35
CA-2012-126725,17-11-2012,21-11-2012,Brian Stugart,United States,San Diego,California,Phones,RCA ViSYS 25825 Wireless digital phone,415.97,4.00,52.00
CA-2012-126725,17-11-2012,21-11-2012,Brian Stugart,United States,San Diego,California,Storage,Carina Media Storage Towers in Natural & Black,304.90,5.00,6.10
CA-2012-126725,17-11-2012,21-11-2012,Brian Stugart,United States,San Diego,California,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4.00,29.15
CA-2012-126725,17-11-2012,21-11-2012,Brian Stugart,United States,San Diego,California,Storage,Fellowes Recycled Storage Drawers,777.21,7.00,54.40
CA-2012-126725,17-11-2012,21-11-2012,Brian Stugart,United States,San Diego,California,Paper,Xerox 203,32.40,5.00,15.55
CA-2012-126725,17-11-2012,21-11-2012,Brian Stugart,United States,San Diego,California,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.57,2.00,2.82
CA-2012-126725,17-11-2012,21-11-2012,Brian Stugart,United States,San Diego,California,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.60,3.00,15.37
US-2014-153255,04-09-2014,08-09-2014,Joe Kamberova,United States,Concord,California,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.67,2.00,14.10
CA-2013-152247,08-11-2013,13-11-2013,Michelle Arnett,United States,Cheyenne,Wyoming,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.14,4.00,100.20
CA-2013-128223,15-06-2013,15-06-2013,Ed Braxton,United States,Anaheim,California,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.49,7.00,80.84
CA-2013-133935,19-09-2013,23-09-2013,Jane Waco,United States,San Diego,California,Chairs,Global Troy Executive Leather Low-Back Tilter,801.57,2.00,50.10
CA-2013-133935,19-09-2013,23-09-2013,Jane Waco,United States,San Diego,California,Paper,Xerox 1945,368.91,9.00,180.77
CA-2013-133935,19-09-2013,23-09-2013,Jane Waco,United States,San Diego,California,Chairs,"Global High-Back Leather Tilter, Burgundy",885.53,9.00,-99.62
CA-2013-136301,14-03-2013,16-03-2013,Edward Hooks,United States,San Francisco,California,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2.00,7.35
CA-2013-136301,14-03-2013,16-03-2013,Edward Hooks,United States,San Francisco,California,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3.00,196.50
US-2011-109456,16-10-2011,17-10-2011,Lynn Smith,United States,San Francisco,California,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.35,3.00,5.02
US-2011-109456,16-10-2011,17-10-2011,Lynn Smith,United States,San Francisco,California,Accessories,Logitech Illuminated - Keyboard,179.97,3.00,86.39
CA-2014-100825,10-09-2014,15-09-2014,Keith Dawkins,United States,Los Angeles,California,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3.00,23.97
CA-2011-168305,01-11-2011,08-11-2011,Paul Lucas,United States,Los Angeles,California,Labels,Avery 475,44.40,3.00,22.20
CA-2011-168305,01-11-2011,08-11-2011,Paul Lucas,United States,Los Angeles,California,Paper,Staples,21.40,5.00,9.63
CA-2014-108000,13-01-2014,17-01-2014,Linda Southworth,United States,San Francisco,California,Envelopes,Staples,9.78,1.00,4.89
CA-2012-146465,20-11-2012,24-11-2012,Patrick Bzostek,United States,San Francisco,California,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.19,9.00,7.56
US-2014-153948,07-11-2014,07-11-2014,Frank Merwin,United States,San Francisco,California,Paper,Xerox 191,59.94,3.00,28.17
US-2014-153948,07-11-2014,07-11-2014,Frank Merwin,United States,San Francisco,California,Paper,Staples,45.36,4.00,22.23
US-2014-153948,07-11-2014,07-11-2014,Frank Merwin,United States,San Francisco,California,Paper,Astroparche Fine Business Paper,26.40,5.00,12.67
US-2014-153948,07-11-2014,07-11-2014,Frank Merwin,United States,San Francisco,California,Labels,Avery 503,41.40,4.00,19.87
US-2014-153948,07-11-2014,07-11-2014,Frank Merwin,United States,San Francisco,California,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1.00,1.02
US-2013-113985,03-12-2013,08-12-2013,Keith Dawkins,United States,San Jose,California,Binders,GBC VeloBind Cover Sets,24.70,2.00,9.26
US-2013-113985,03-12-2013,08-12-2013,Keith Dawkins,United States,San Jose,California,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.70,3.00,26.87
US-2013-113985,03-12-2013,08-12-2013,Keith Dawkins,United States,San Jose,California,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3.00,5.66
US-2013-113985,03-12-2013,08-12-2013,Keith Dawkins,United States,San Jose,California,Binders,Satellite Sectional Post Binders,104.18,3.00,33.86
CA-2013-155383,18-12-2013,23-12-2013,Steve Carroll,United States,Seattle,Washington,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3.00,13.03
CA-2014-150420,04-06-2014,09-06-2014,Giulietta Dortch,United States,Bellingham,Washington,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.50,10.00,362.84
CA-2013-103107,05-07-2013,05-07-2013,Rick Bensley,United States,Seattle,Washington,Furnishings,"Master Caster Door Stop, Brown",25.40,5.00,8.64
CA-2013-103107,05-07-2013,05-07-2013,Rick Bensley,United States,Seattle,Washington,Phones,Avaya 4621SW VoIP phone,177.48,3.00,19.97
CA-2013-103107,05-07-2013,05-07-2013,Rick Bensley,United States,Seattle,Washington,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.98,3.00,9.00
CA-2014-112431,13-10-2014,15-10-2014,Robert Waldorf,United States,Los Angeles,California,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,435.84,12.00,130.75
CA-2014-112431,13-10-2014,15-10-2014,Robert Waldorf,United States,Los Angeles,California,Art,Newell 343,5.88,2.00,1.59
CA-2013-151092,07-08-2013,14-08-2013,Vivek Gonzalez,United States,Los Angeles,California,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.17,4.00,18.48
CA-2011-104178,25-08-2011,29-08-2011,Janet Molinari,United States,Los Angeles,California,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28,1.00,2.64
CA-2011-104178,25-08-2011,29-08-2011,Janet Molinari,United States,Los Angeles,California,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.10,5.00,30.43
CA-2011-104178,25-08-2011,29-08-2011,Janet Molinari,United States,Los Angeles,California,Paper,Xerox 23,25.92,4.00,12.44
CA-2011-104178,25-08-2011,29-08-2011,Janet Molinari,United States,Los Angeles,California,Storage,Portable Personal File Box,48.84,4.00,13.19
CA-2013-127138,13-03-2013,16-03-2013,Dean Katz,United States,San Francisco,California,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55,5.00,6.77
CA-2013-127138,13-03-2013,16-03-2013,Dean Katz,United States,San Francisco,California,Appliances,Euro-Pro Shark Turbo Vacuum,154.90,5.00,40.27
CA-2013-127138,13-03-2013,16-03-2013,Dean Katz,United States,San Francisco,California,Envelopes,Security-Tint Envelopes,30.56,4.00,14.97
CA-2013-127138,13-03-2013,16-03-2013,Dean Katz,United States,San Francisco,California,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.35,3.00,77.04
CA-2014-150602,10-02-2014,15-02-2014,Marina Lichtenstein,United States,Los Angeles,California,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4.00,6.55
CA-2011-140732,11-11-2011,13-11-2011,Matt Abelman,United States,Los Angeles,California,Phones,Mophie Juice Pack Helium for iPhone,575.93,9.00,57.59
CA-2011-140732,11-11-2011,13-11-2011,Matt Abelman,United States,Los Angeles,California,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2.00,2.02
CA-2011-140732,11-11-2011,13-11-2011,Matt Abelman,United States,Los Angeles,California,Paper,Xerox 1979,123.92,4.00,55.76
CA-2014-119011,21-08-2014,26-08-2014,Lisa Ryan,United States,San Francisco,California,Supplies,Acme Kleencut Forged Steel Scissors,17.22,3.00,5.17
CA-2014-119011,21-08-2014,26-08-2014,Lisa Ryan,United States,San Francisco,California,Storage,"Companion Letter/Legal File, Black",226.56,6.00,63.44
CA-2014-119011,21-08-2014,26-08-2014,Lisa Ryan,United States,San Francisco,California,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3.00,10.79
CA-2011-141726,20-07-2011,22-07-2011,Charles Crestani,United States,San Diego,California,Paper,Xerox 189,104.85,1.00,50.33
CA-2011-141726,20-07-2011,22-07-2011,Charles Crestani,United States,San Diego,California,Binders,Wilson Jones Custom Binder Spines & Labels,8.70,2.00,3.16
CA-2011-141726,20-07-2011,22-07-2011,Charles Crestani,United States,San Diego,California,Paper,Xerox 1897,19.92,4.00,9.76
CA-2011-141726,20-07-2011,22-07-2011,Charles Crestani,United States,San Diego,California,Furnishings,Nu-Dell Leatherette Frames,43.02,3.00,15.49
CA-2014-116953,25-04-2014,26-04-2014,Susan Vittorini,United States,Mesa,Arizona,Phones,AT&T 841000 Phone,552.00,10.00,34.50
US-2014-163300,16-09-2014,22-09-2014,Erica Smith,United States,Los Angeles,California,Binders,GBC DocuBind 200 Manual Binding Machine,2357.49,7.00,884.06
US-2014-163300,16-09-2014,22-09-2014,Erica Smith,United States,Los Angeles,California,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.54,7.00,32.34
US-2014-163300,16-09-2014,22-09-2014,Erica Smith,United States,Los Angeles,California,Chairs,Global Deluxe Steno Chair,184.75,3.00,-20.78
US-2011-112991,10-12-2011,14-12-2011,Sally Hughsby,United States,Caldwell,Idaho,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.35,3.00,4.23
US-2011-112991,10-12-2011,14-12-2011,Sally Hughsby,United States,Caldwell,Idaho,Paper,Xerox 1931,25.92,4.00,12.44
US-2011-112991,10-12-2011,14-12-2011,Sally Hughsby,United States,Caldwell,Idaho,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4.00,42.03
CA-2011-124079,13-12-2011,17-12-2011,Randy Ferguson,United States,Phoenix,Arizona,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3.00,7.70
CA-2011-124079,13-12-2011,17-12-2011,Randy Ferguson,United States,Phoenix,Arizona,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.21,2.00,-4.17
CA-2014-107244,08-09-2014,12-09-2014,Allen Goldenen,United States,Los Angeles,California,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4.00,8.30
CA-2012-135580,30-12-2012,03-01-2013,Clay Ludtke,United States,Los Angeles,California,Paper,Xerox 1929,68.52,3.00,31.52
CA-2012-135580,30-12-2012,03-01-2013,Clay Ludtke,United States,Los Angeles,California,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3.00,14.24
CA-2012-135580,30-12-2012,03-01-2013,Clay Ludtke,United States,Los Angeles,California,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6.00,286.71
CA-2012-135580,30-12-2012,03-01-2013,Clay Ludtke,United States,Los Angeles,California,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3.00,122.15
CA-2012-135580,30-12-2012,03-01-2013,Clay Ludtke,United States,Los Angeles,California,Phones,Cisco SPA 502G IP Phone,287.88,3.00,35.99
CA-2013-159016,11-03-2013,12-03-2013,Karen Ferguson,United States,Los Angeles,California,Paper,Rediform Voice Mail Log Books,14.90,5.00,7.15
CA-2013-159016,11-03-2013,12-03-2013,Karen Ferguson,United States,Los Angeles,California,Phones,Apple iPhone 5,4158.91,8.00,363.90
CA-2011-102652,06-04-2011,12-04-2011,Andy Yotov,United States,Los Angeles,California,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2.00,15.63
CA-2011-102652,06-04-2011,12-04-2011,Andy Yotov,United States,Los Angeles,California,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7.00,12.91
CA-2011-102652,06-04-2011,12-04-2011,Andy Yotov,United States,Los Angeles,California,Paper,Xerox 211,19.44,3.00,9.33
CA-2011-102652,06-04-2011,12-04-2011,Andy Yotov,United States,Los Angeles,California,Paper,Xerox 194,55.48,1.00,26.63
CA-2014-136007,24-02-2014,03-03-2014,Ann Chong,United States,Seattle,Washington,Fasteners,Alliance Rubber Bands,8.40,5.00,0.34
CA-2014-136007,24-02-2014,03-03-2014,Ann Chong,United States,Seattle,Washington,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5.00,25.19
US-2013-112970,15-11-2013,16-11-2013,Tim Brockman,United States,Los Angeles,California,Art,Newell 35,9.84,3.00,2.85
CA-2012-130253,14-12-2012,18-12-2012,Paul Prost,United States,Los Angeles,California,Furnishings,"Master Caster Door Stop, Gray",15.24,3.00,5.18
CA-2014-122364,25-09-2014,30-09-2014,Frank Atkinson,United States,Los Angeles,California,Phones,Wilson Electronics DB Pro Signal Booster,859.20,3.00,75.18
CA-2014-122364,25-09-2014,30-09-2014,Frank Atkinson,United States,Los Angeles,California,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3.00,177.20
CA-2013-117912,04-02-2013,08-02-2013,Tracy Blumstein,United States,Sierra Vista,Arizona,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.37,2.00,3.95
CA-2012-113215,03-09-2012,08-09-2012,Cathy Prescott,United States,Tucson,Arizona,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.15,3.00,89.31
CA-2012-111780,25-12-2012,30-12-2012,Ralph Arnett,United States,San Diego,California,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5.00,224.99
CA-2012-111780,25-12-2012,30-12-2012,Ralph Arnett,United States,San Diego,California,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.60,3.00,6.17
CA-2012-111780,25-12-2012,30-12-2012,Ralph Arnett,United States,San Diego,California,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3.00,8.07
CA-2014-166695,21-05-2014,25-05-2014,Chuck Clark,United States,Lakewood,California,Chairs,"Global Geo Office Task Chair, Gray",518.27,8.00,-97.18
CA-2014-166695,21-05-2014,25-05-2014,Chuck Clark,United States,Lakewood,California,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1.00,3.35
CA-2014-166695,21-05-2014,25-05-2014,Chuck Clark,United States,Lakewood,California,Machines,Okidata B400 Printer,343.20,1.00,38.61
CA-2014-121398,26-12-2014,30-12-2014,Fred Hopkins,United States,Los Angeles,California,Binders,GBC DocuBind P50 Personal Binding Machine,153.55,3.00,51.82
CA-2014-121398,26-12-2014,30-12-2014,Fred Hopkins,United States,Los Angeles,California,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,2.00,2.71
CA-2012-114048,14-12-2012,18-12-2012,Eric Hoffmann,United States,Costa Mesa,California,Furnishings,Staples,29.22,3.00,12.86
US-2014-162068,29-12-2014,01-01-2015,Pamela Coakley,United States,Loveland,Colorado,Binders,Avery Reinforcements for Hole-Punch Pages,1.19,2.00,-0.99
CA-2013-133802,15-03-2013,21-03-2013,Stephanie Phelps,United States,Redwood City,California,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.90,6.00,14.14
CA-2014-143378,20-09-2014,26-09-2014,Justin Ritter,United States,Springfield,Oregon,Phones,Mophie Juice Pack Helium for iPhone,191.98,3.00,19.20
CA-2014-143378,20-09-2014,26-09-2014,Justin Ritter,United States,Springfield,Oregon,Art,Peel-Off China Markers,23.83,3.00,6.55
CA-2014-143378,20-09-2014,26-09-2014,Justin Ritter,United States,Springfield,Oregon,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.22,8.00,61.38
CA-2014-143378,20-09-2014,26-09-2014,Justin Ritter,United States,Springfield,Oregon,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.59,2.00,-128.24
CA-2014-145772,04-06-2014,08-06-2014,Saphhira Shifley,United States,Los Angeles,California,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5.00,8.50
CA-2014-145772,04-06-2014,08-06-2014,Saphhira Shifley,United States,Los Angeles,California,Paper,Xerox 1947,11.96,2.00,5.38
CA-2014-145772,04-06-2014,08-06-2014,Saphhira Shifley,United States,Los Angeles,California,Binders,UniKeep View Case Binders,3.91,1.00,1.27
US-2011-158400,25-10-2011,28-10-2011,Aaron Hawkins,United States,San Francisco,California,Binders,GBC VeloBind Cover Sets,49.41,4.00,18.53
CA-2013-148096,17-08-2013,20-08-2013,Anthony O'Donnell,United States,Los Angeles,California,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2.00,12.10
CA-2013-146766,05-11-2013,05-11-2013,Thomas Thornton,United States,Chula Vista,California,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.80,4.00,55.91
CA-2011-131247,30-03-2011,04-04-2011,Guy Armstrong,United States,San Francisco,California,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.67,2.00,-12.10
US-2012-113593,18-04-2012,20-04-2012,Nathan Cano,United States,Santa Maria,California,Storage,Advantus Rolling Drawer Organizers,115.44,3.00,30.01
CA-2011-133543,22-12-2011,26-12-2011,Khloe Miller,United States,San Jose,California,Art,Newell 332,11.76,4.00,3.18
CA-2014-105130,22-11-2014,26-11-2014,Patrick Jones,United States,San Francisco,California,Art,Newell 332,11.76,4.00,3.18
CA-2014-105130,22-11-2014,26-11-2014,Patrick Jones,United States,San Francisco,California,Binders,Canvas Sectional Post Binders,40.74,2.00,14.77
CA-2013-161928,28-06-2013,30-06-2013,Anna Chung,United States,San Francisco,California,Phones,Ooma Telo VoIP Home Phone System,201.58,2.00,12.60
CA-2014-101322,29-12-2014,01-01-2015,Jason Gross,United States,Long Beach,California,Chairs,Novimex Turbo Task Chair,340.70,6.00,-34.07
CA-2011-111871,18-03-2011,21-03-2011,Eileen Kiefer,United States,San Francisco,California,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10.00,70.49
CA-2014-139437,04-07-2014,09-07-2014,Rob Dowd,United States,Los Angeles,California,Storage,Rogers Deluxe File Chest,87.92,4.00,0.88
CA-2013-161025,04-12-2013,10-12-2013,Gary McGarr,United States,Los Angeles,California,Storage,Fellowes Staxonsteel Drawer Files,772.68,4.00,108.18
CA-2012-132815,19-09-2012,22-09-2012,Rick Wilson,United States,Los Angeles,California,Paper,Personal Creations Ink Jet Cards and Labels,22.96,2.00,11.25
CA-2013-143609,12-12-2013,14-12-2013,Deborah Brumfield,United States,Portland,Oregon,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,5.00,25.25
